Traktion;Techn. Ident;Techn. Platz;Bez.;Ort
Tb;W9103;03-0101-091;Elektrische Weiche;Garage Eiger
Tb;W9104;03-0101-091;Einlaufweiche;Garage Eiger
Tb;W9105;03-0101-091;Einlaufweiche;Garage Eiger
Tb;W9106;03-0101-091;Einlaufweiche;Garage Eiger
Tb;W9107;03-0101-091;Einlaufweiche;Garage Eiger
Tr;FM0101;;Fahrleitungsmast;Brünnen
Tr;FM0102;;Fahrleitungsmast;Brünnen
Tr;FM0103;;Fahrleitungsmast;Brünnen
Tr;FM0105;;Fahrleitungsmast;Brünnen
Tr;FM0106;;Fahrleitungsmast;Brünnen
Tr;FM0107;;Fahrleitungsmast;Brünnen
Tr;FM0108;;Fahrleitungsmast;Brünnen
Tr;FM0109;;Fahrleitungsmast;Brünnen
Tr;FM0110;;Fahrleitungsmast;Brünnen
Tr;FM0111;;Fahrleitungsmast;Brünnen
Tr;FM0112;;Fahrleitungsmast;Brünnen
Tr;FM0113;;Fahrleitungsmast;Brünnen
Tr;FM0114;;Fahrleitungsmast;Brünnen
Tr;FM0115;;Fahrleitungsmast;Brünnen
Tr;FM0116;;Fahrleitungsmast;Brünnen
Tr;FM0117;;Fahrleitungsmast;Brünnen
Tr;FM0118;;Fahrleitungsmast;Brünnen
Tr;FM0119;;Fahrleitungsmast;Brünnen
Tr;FM0120;;Fahrleitungsmast;Brünnen
Tr;FM0121;;Fahrleitungsmast;Brünnen
Tr;FM0122;;Fahrleitungsmast;Brünnen
Tr;FM0123;;Fahrleitungsmast;Brünnen
Tr;FM0124;;Fahrleitungsmast;Brünnen
Tr;FM0125;;Fahrleitungsmast;Brünnen
Tr;FM0126;;Fahrleitungsmast;Brünnen
Tr;FM0127;;Fahrleitungsmast;Brünnen
Tr;FM0128;;Fahrleitungsmast;Brünnen
Tr;FM0129;;Fahrleitungsmast;Brünnen
Tr;FM0130;;Fahrleitungsmast;Brünnen
Tr;FM0131;;Fahrleitungsmast;Brünnen
Tr;FM0132;;Fahrleitungsmast;Brünnen
Tr;FM0133;;Fahrleitungsmast;Brünnen
Tr;FM0134;;Fahrleitungsmast;Brünnen
Tr;FM0135;;Fahrleitungsmast;Brünnen
Tr;FM0136;;Fahrleitungsmast;Brünnen
Tr;FM0137;;Fahrleitungsmast;Brünnen
Tr;FM0138;;Fahrleitungsmast;Brünnen
Tr;FM0139;;Fahrleitungsmast;Brünnen
Tr;FM0140;;Fahrleitungsmast;Brünnen
Tr;FM0141;;Fahrleitungsmast;Brünnen
Tr;FM0142;;Fahrleitungsmast;Brünnen
Tr;FM0143;;Fahrleitungsmast;Brünnen
Tr;FM0144;;Fahrleitungsmast;Brünnen
Tr;FM0145;;Fahrleitungsmast;Brünnen
Tr;FM0146;;Fahrleitungsmast;Brünnen
Tr;FM0147;;Fahrleitungsmast;Brünnen
Tr;FM0148;;Fahrleitungsmast;Brünnen
Tr;FM0149;;Fahrleitungsmast;Brünnen
Tr;FM0150;;Fahrleitungsmast;Brünnen
Tr;FM0151;;Fahrleitungsmast;Brünnen
Tr;FM0152;;Fahrleitungsmast;Brünnen
Tr;FM0153;;Fahrleitungsmast;Brünnen
Tr;FM0154;;Fahrleitungsmast;Brünnen
Tr;FM0155;;Fahrleitungsmast;Brünnen
Tr;FM0156;;Fahrleitungsmast;Brünnen
Tr;FM0157;;Fahrleitungsmast;Brünnen
Tr;FM0158;;Fahrleitungsmast;Brünnen
Tr;FM0159;;Fahrleitungsmast;Brünnen
Tr;FM0160;;Fahrleitungsmast;Brünnen
Tr;FM0161;;Fahrleitungsmast;Brünnen
Tr;FM0162;;Fahrleitungsmast;Brünnen
Tr;FM0163;;Fahrleitungsmast;Brünnen
Tr;FM0164;;Fahrleitungsmast;Brünnen
Tr;FM0165;;Fahrleitungsmast;Brünnen
Tr;FM0166;;Fahrleitungsmast;Brünnen
Tr;FM0167;;Fahrleitungsmast;Brünnen
Tr;FM0168;;Fahrleitungsmast;Brünnen
Tr;FM0169;;Fahrleitungsmast;Brünnen
Tr;FM0170;;Fahrleitungsmast;Brünnen
Tr;FM0171;;Fahrleitungsmast;Brünnen
Tr;FM0172;;Fahrleitungsmast;Brünnen
Tr;FM0173;;Fahrleitungsmast;Brünnen
Tr;FM0174;;Fahrleitungsmast;Brünnen
Tr;FM0175;;Fahrleitungsmast;Brünnen
Tr;FM0176;;Fahrleitungsmast;Brünnen
Tr;FM0177;;Fahrleitungsmast;Brünnen
Tr;FM0178;;Fahrleitungsmast;Brünnen
Tr;FM0179;;Fahrleitungsmast;Brünnen
Tr;FM0180;;Fahrleitungsmast;Brünnen
Tr;FM0181;;Fahrleitungsmast;Brünnen
Tr;FM0182;;Fahrleitungsmast;Brünnen
Tr;FM0183;;Fahrleitungsmast;Brünnen
Tr;FM0184;;Fahrleitungsmast;Brünnen
Tr;FM0185;;Fahrleitungsmast;Brünnen
Tr;FM0186;;Fahrleitungsmast;Brünnen
Tr;FM0187;;Fahrleitungsmast;Brünnen
Tr;FM0188;;Fahrleitungsmast;Brünnen
Tr;FM0189;;Fahrleitungsmast;Brünnen
Tr;FM0190;;Fahrleitungsmast;Brünnen
Tr;FM0191;;Fahrleitungsmast;Brünnen
Tr;FM0201;;Fahrleitungsmast;Bethlehem
Tr;FM0202;;Fahrleitungsmast;Bethlehem
Tr;FM0203;;Fahrleitungsmast;Bethlehem
Tr;FM0204;;Fahrleitungsmast;Bethlehem
Tr;FM0205;;Fahrleitungsmast;Bethlehem
Tr;FM0206;;Fahrleitungsmast;Bethlehem
Tr;FM0207;;Fahrleitungsmast;Bethlehem
Tr;FM0208;;Fahrleitungsmast;Bethlehem
Tr;FM0209;;Fahrleitungsmast;Bethlehem
Tr;FM0210;;Fahrleitungsmast;Bethlehem
Tr;FM0211;;Fahrleitungsmast;Bethlehem
Tr;FM0212;;Fahrleitungsmast;Bethlehem
Tr;FM0213;;Fahrleitungsmast;Bethlehem
Tr;FM0214;;Fahrleitungsmast;Bethlehem
Tr;FM0215;;Fahrleitungsmast;Bethlehem
Tr;FM0216;;Fahrleitungsmast;Bethlehem
Tr;FM0217;;Fahrleitungsmast;Bethlehem
Tr;FM0218;;Fahrleitungsmast;Bethlehem
Tr;FM0219;;Fahrleitungsmast;Bethlehem
Tr;FM0220;;Fahrleitungsmast;Bethlehem
Tr;FM0221;;Fahrleitungsmast;Bethlehem
Tr;FM0222;;Fahrleitungsmast;Bethlehem
Tr;FM0223;;Fahrleitungsmast;Bethlehem
Tr;FM0224;;Fahrleitungsmast;Bethlehem
Tr;FM0225;;Fahrleitungsmast;Bethlehem
Tr;FM0226;;Fahrleitungsmast;Bethlehem
Tr;FM0227;;Fahrleitungsmast;Bethlehem
Tr;FM0228;;Fahrleitungsmast;Bethlehem
Tr;FM0229;;Fahrleitungsmast;Bethlehem
Tr;FM0230;;Fahrleitungsmast;Bethlehem
Tr;FM0231;;Fahrleitungsmast;Bethlehem
Tr;FM0232;;Fahrleitungsmast;Bethlehem
Tr;FM0233;;Fahrleitungsmast;Bethlehem
Tr;FM0234;;Fahrleitungsmast;Bethlehem
Tr;FM0235;;Fahrleitungsmast;Bethlehem
Tr;FM0236;;Fahrleitungsmast;Bethlehem
Tr;FM0237;;Fahrleitungsmast;Bethlehem
Tr;FM0238;;Fahrleitungsmast;Bethlehem
Tr;FM0239;;Fahrleitungsmast;Bethlehem
Tr;FM0240;;Fahrleitungsmast;Bethlehem
Tr;FM0241;;Fahrleitungsmast;Bethlehem
Tr;FM0242;;Fahrleitungsmast;Bethlehem
Tr;FM0243;;Fahrleitungsmast;Bethlehem
Tr;FM0244;;Fahrleitungsmast;Bethlehem
Tr;FM0245;;Fahrleitungsmast;Bethlehem
Tr;FM0246;;Fahrleitungsmast;Bethlehem
Tr;FM0247;;Fahrleitungsmast;Bethlehem
Tr;FM0248;;Fahrleitungsmast;Bethlehem
Tr;FM0249;;Fahrleitungsmast;Bethlehem
Tr;FM0250;;Fahrleitungsmast;Bethlehem
Tr;FM0251;;Fahrleitungsmast;Bethlehem
Tr;FM0252;;Fahrleitungsmast;Bethlehem
Tr;FM0253;;Fahrleitungsmast;Bethlehem
Tr;FM0254;;Fahrleitungsmast;Bethlehem
Tr;FM0255;;Fahrleitungsmast;Bethlehem
Tr;FM0256;;Fahrleitungsmast;Bethlehem
Tr;FM0257;;Fahrleitungsmast;Bethlehem
Tr;FM0258;;Fahrleitungsmast;Bethlehem
Tr;FM0259;;Fahrleitungsmast;Bethlehem
Tr;FM0260;;Fahrleitungsmast;Bethlehem
Tr;FM0261;;Fahrleitungsmast;Bethlehem
Tr;FM0262;;Fahrleitungsmast;Bethlehem
Tr;FM0263;;Fahrleitungsmast;Bethlehem
Tr;FM0264;;Fahrleitungsmast;Bethlehem
Tr;FM0265;;Fahrleitungsmast;Bethlehem
Tr;FM0266;;Fahrleitungsmast;Bethlehem
Tr;FM0267;;Fahrleitungsmast;Bethlehem
Tr;FM0268;;Fahrleitungsmast;Bethlehem
Tr;FM0269;;Fahrleitungsmast;Bethlehem
Tr;FM0270;;Fahrleitungsmast;Bethlehem
Tr;FM0271;;Fahrleitungsmast;Bethlehem
Tr;FM0272;;Fahrleitungsmast;Bethlehem
Tr;FM0273;;Fahrleitungsmast;Bethlehem
Tr;FM0274;;Fahrleitungsmast;Bethlehem
Tr;FM0275;;Fahrleitungsmast;Bethlehem
Tr;FM0276;;Fahrleitungsmast;Bethlehem
Tr;FM0277;;Fahrleitungsmast;Bethlehem
Tr;FM0278;;Fahrleitungsmast;Bethlehem
Tr;FM0279;;Fahrleitungsmast;Bethlehem
Tr;FM0280;;Fahrleitungsmast;Bethlehem
Tr;FM0281;;Fahrleitungsmast;Bethlehem
Tr;FM0282;;Fahrleitungsmast;Bethlehem
Tr;FM0283;;Fahrleitungsmast;Bethlehem
Tr;FM0284;;Fahrleitungsmast;Bethlehem
Tr;FM0285;;Fahrleitungsmast;Bethlehem
Tr;FM0286;;Fahrleitungsmast;Bethlehem
Tr;FM0287;;Fahrleitungsmast;Bethlehem
Tr;FM0288;;Fahrleitungsmast;Bethlehem
Tr;FM0289;;Fahrleitungsmast;Bethlehem
Tr;FM0290;;Fahrleitungsmast;Bethlehem
Tr;FM0291;;Fahrleitungsmast;Bethlehem
Tr;FM0292;;Fahrleitungsmast;Bethlehem
Tr;FM0293;;Fahrleitungsmast;Bethlehem
Tr;FM0294;;Fahrleitungsmast;Bethlehem
Tr;FM0295;;Fahrleitungsmast;Bethlehem
Tr;FM0296;;Fahrleitungsmast;Bethlehem
Tr;FM0297;;Fahrleitungsmast;Bethlehem
Tr;FM0301;;Fahrleitungsmast;Bümpliz
Tr;FM0302;;Fahrleitungsmast;Bümpliz
Tr;FM0303;;Fahrleitungsmast;Bümpliz
Tr;FM0304;;Fahrleitungsmast;Bümpliz
Tr;FM0305;;Fahrleitungsmast;Bümpliz
Tr;FM0306;;Fahrleitungsmast;Bümpliz
Tr;FM0307;;Fahrleitungsmast;Bümpliz
Tr;FM0308;;Fahrleitungsmast;Bümpliz
Tr;FM0309;;Fahrleitungsmast;Bümpliz
Tr;FM0310;;Fahrleitungsmast;Bümpliz
Tr;FM0311;;Fahrleitungsmast;Bümpliz
Tr;FM0312;;Fahrleitungsmast;Bümpliz
Tr;FM0313;;Fahrleitungsmast;Bümpliz
Tr;FM0314;;Fahrleitungsmast;Bümpliz
Tr;FM0315;;Fahrleitungsmast;Bümpliz
Tr;FM0316;;Fahrleitungsmast;Bümpliz
Tr;FM0317;;Fahrleitungsmast;Bümpliz
Tr;FM0318;;Fahrleitungsmast;Bümpliz
Tr;FM0319;;Fahrleitungsmast;Bümpliz
Tr;FM0320;;Fahrleitungsmast;Bümpliz
Tr;FM0321;;Fahrleitungsmast;Bümpliz
Tr;FM0322;;Fahrleitungsmast;Bümpliz
Tr;FM0323;;Fahrleitungsmast;Bümpliz
Tr;FM0324;;Fahrleitungsmast;Bümpliz
Tr;FM0325;;Fahrleitungsmast;Bümpliz
Tr;FM0326;;Fahrleitungsmast;Bümpliz
Tr;FM0327;;Fahrleitungsmast;Bümpliz
Tr;FM0328;;Fahrleitungsmast;Bümpliz
Tr;FM0329;;Fahrleitungsmast;Bümpliz
Tr;FM0330;;Fahrleitungsmast;Bümpliz
Tr;FM0331;;Fahrleitungsmast;Bümpliz
Tr;FM0332;;Fahrleitungsmast;Bümpliz
Tr;FM0333;;Fahrleitungsmast;Bümpliz
Tr;FM0334;;Fahrleitungsmast;Bümpliz
Tr;FM0335;;Fahrleitungsmast;Bümpliz
Tr;FM0336;;Fahrleitungsmast;Bümpliz
Tr;FM0337;;Fahrleitungsmast;Bümpliz
Tr;FM0338;;Fahrleitungsmast;Bümpliz
Tr;FM0339;;Fahrleitungsmast;Bümpliz
Tr;FM0340;;Fahrleitungsmast;Bümpliz
Tr;FM0341;;Fahrleitungsmast;Bümpliz
Tr;FM0342;;Fahrleitungsmast;Bümpliz
Tr;FM0343;;Fahrleitungsmast;Bümpliz
Tr;FM0344;;Fahrleitungsmast;Bümpliz
Tr;FM0345;;Fahrleitungsmast;Bümpliz
Tr;FM0346;;Fahrleitungsmast;Bümpliz
Tr;FM0347;;Fahrleitungsmast;Bümpliz
Tr;FM0348;;Fahrleitungsmast;Bümpliz
Tr;FM0349;;Fahrleitungsmast;Bümpliz
Tr;FM0350;;Fahrleitungsmast;Bümpliz
Tr;FM0351;;Fahrleitungsmast;Bümpliz
Tr;FM0352;;Fahrleitungsmast;Bümpliz
Tr;FM0353;;Fahrleitungsmast;Bümpliz
Tr;FM0354;;Fahrleitungsmast;Bümpliz
Tr;FM0355;;Fahrleitungsmast;Bümpliz
Tr;FM0356;;Fahrleitungsmast;Bümpliz
Tr;FM0357;;Fahrleitungsmast;Bümpliz
Tr;FM0358;;Fahrleitungsmast;Bümpliz
Tr;FM0359;;Fahrleitungsmast;Bümpliz
Tr;FM0360;;Fahrleitungsmast;Bümpliz
Tr;FM0361;;Fahrleitungsmast;Bümpliz
Tr;FM0362;;Fahrleitungsmast;Bümpliz
Tr;FM0363;;Fahrleitungsmast;Bümpliz
Tr;FM0364;;Fahrleitungsmast;Bümpliz
Tr;FM0365;;Fahrleitungsmast;Bümpliz
Tr;FM0366;;Fahrleitungsmast;Bümpliz
Tr;FM0367;;Fahrleitungsmast;Bümpliz
Tr;FM0368;;Fahrleitungsmast;Bümpliz
Tr;FM0369;;Fahrleitungsmast;Bümpliz
Tr;FM0370;;Fahrleitungsmast;Bümpliz
Tr;FM0371;;Fahrleitungsmast;Bümpliz
Tr;FM0372;;Fahrleitungsmast;Bümpliz
Tr;FM0373;;Fahrleitungsmast;Bümpliz
Tr;FM0374;;Fahrleitungsmast;Bümpliz
Tr;FM0375;;Fahrleitungsmast;Bümpliz
Tr;FM0376;;Fahrleitungsmast;Bümpliz
Tr;FM0377;;Fahrleitungsmast;Bümpliz
Tr;FM0378;;Fahrleitungsmast;Bümpliz
Tr;FM0379;;Fahrleitungsmast;Bümpliz
Tr;FM0380;;Fahrleitungsmast;Bümpliz
Tr;FM0381;;Fahrleitungsmast;Bümpliz
Tr;FM0382;;Fahrleitungsmast;Bümpliz
Tr;FM0383;;Fahrleitungsmast;Bümpliz
Tr;FM0384;;Fahrleitungsmast;Bümpliz
Tr;FM0385;;Fahrleitungsmast;Bümpliz
Tr;FM0386;;Fahrleitungsmast;Bümpliz
Tr;FM0387;;Fahrleitungsmast;Bümpliz
Tr;FM0388;;Fahrleitungsmast;Bümpliz
Tr;FM0389;;Fahrleitungsmast;Bümpliz
Tr;FM0390;;Fahrleitungsmast;Bümpliz
Tr;FM0391;;Fahrleitungsmast;Bümpliz
Tr;FM0392;;Fahrleitungsmast;Bümpliz
Tr;FM0393;;Fahrleitungsmast;Bümpliz
Tr;FM0394;;Fahrleitungsmast;Bümpliz
Tr;FM0395;;Fahrleitungsmast;Bümpliz
Tr;FM0396;;Fahrleitungsmast;Bümpliz
Tr;FM0397;;Fahrleitungsmast;Bümpliz
Tr;FM0398;;Fahrleitungsmast;Bümpliz
Tr;FM0399;;Fahrleitungsmast;Bümpliz
Tr;FM03100;;Fahrleitungsmast;Bümpliz
Tr;FM03101;;Fahrleitungsmast;Bümpliz
Tr;FM03102;;Fahrleitungsmast;Bümpliz
Tr;FM03103;;Fahrleitungsmast;Bümpliz
Tr;FM03104;;Fahrleitungsmast;Bümpliz
Tr;FM03105;;Fahrleitungsmast;Bümpliz
Tr;FM03106;;Fahrleitungsmast;Bümpliz
Tr;FM03107;;Fahrleitungsmast;Bümpliz
Tr;FM03108;;Fahrleitungsmast;Bümpliz
Tr;FM03109;;Fahrleitungsmast;Bümpliz
Tr;FM03110;;Fahrleitungsmast;Bümpliz
Tr;FM03111;;Fahrleitungsmast;Bümpliz
Tr;FM03112;;Fahrleitungsmast;Bümpliz
Tr;FM03113;;Fahrleitungsmast;Bümpliz
Tr;FM03114;;Fahrleitungsmast;Bümpliz
Tr;FM03115;;Fahrleitungsmast;Bümpliz
Tr;FM03116;;Fahrleitungsmast;Bümpliz
Tr;FM03117;;Fahrleitungsmast;Bümpliz
Tr;FM03118;;Fahrleitungsmast;Bümpliz
Tr;FM03119;;Fahrleitungsmast;Bümpliz
Tr;FM03120;;Fahrleitungsmast;Bümpliz
Tr;FM03121;;Fahrleitungsmast;Bümpliz
Tr;FM03122;;Fahrleitungsmast;Bümpliz
Tr;FM03123;;Fahrleitungsmast;Bümpliz
Tr;FM03124;;Fahrleitungsmast;Bümpliz
Tr;FM03125;;Fahrleitungsmast;Bümpliz
Tr;FM03126;;Fahrleitungsmast;Bümpliz
Tr;FM03127;;Fahrleitungsmast;Bümpliz
Tr;FM03128;;Fahrleitungsmast;Bümpliz
Tr;FM03129;;Fahrleitungsmast;Bümpliz
Tr;FM03130;;Fahrleitungsmast;Bümpliz
Tr;FM03131;;Fahrleitungsmast;Bümpliz
Tr;FM03132;;Fahrleitungsmast;Bümpliz
Tr;FM03133;;Fahrleitungsmast;Bümpliz
Tr;FM03134;;Fahrleitungsmast;Bümpliz
Tr;FM03135;;Fahrleitungsmast;Bümpliz
Tr;FM03136;;Fahrleitungsmast;Bümpliz
Tr;FM03137;;Fahrleitungsmast;Bümpliz
Tr;FM03138;;Fahrleitungsmast;Bümpliz
Tr;FM03139;;Fahrleitungsmast;Bümpliz
Tr;FM03140;;Fahrleitungsmast;Bümpliz
Tr;FM03141;;Fahrleitungsmast;Bümpliz
Tr;FM03142;;Fahrleitungsmast;Bümpliz
Tr;FM03143;;Fahrleitungsmast;Bümpliz
Tr;FM03144;;Fahrleitungsmast;Bümpliz
Tr;FM03145;;Fahrleitungsmast;Bümpliz
Tr;FM03146;;Fahrleitungsmast;Bümpliz
Tr;FM03147;;Fahrleitungsmast;Bümpliz
Tr;FM03148;;Fahrleitungsmast;Bümpliz
Tr;FM03149;;Fahrleitungsmast;Bümpliz
Tr;FM03150;;Fahrleitungsmast;Bümpliz
Tr;FM0401;;Fahrleitungsmast;Schlosshalde
Tr;FM0402;;Fahrleitungsmast;Schlosshalde
Tr;FM0403;;Fahrleitungsmast;Schlosshalde
Tr;FM0404;;Fahrleitungsmast;Schlosshalde
Tr;FM0405;;Fahrleitungsmast;Schlosshalde
Tr;FM0406;;Fahrleitungsmast;Schlosshalde
Tr;FM0407;;Fahrleitungsmast;Schlosshalde
Tr;FM0408;;Fahrleitungsmast;Schlosshalde
Tr;FM0409;;Fahrleitungsmast;Schlosshalde
Tr;FM0410;;Fahrleitungsmast;Schlosshalde
Tr;FM0411;;Fahrleitungsmast;Schlosshalde
Tr;FM0412;;Fahrleitungsmast;Schlosshalde
Tr;FM0413;;Fahrleitungsmast;Schlosshalde
Tr;FM0414;;Fahrleitungsmast;Schlosshalde
Tr;FM0415;;Fahrleitungsmast;Schlosshalde
Tr;FM0416;;Fahrleitungsmast;Schlosshalde
Tr;FM0417;;Fahrleitungsmast;Schlosshalde
Tr;FM0418;;Fahrleitungsmast;Schlosshalde
Tr;FM0419;;Fahrleitungsmast;Schlosshalde
Tr;FM0420;;Fahrleitungsmast;Schlosshalde
Tr;FM0421;;Fahrleitungsmast;Schlosshalde
Tr;FM0422;;Fahrleitungsmast;Schlosshalde
Tr;FM0423;;Fahrleitungsmast;Schlosshalde
Tr;FM0424;;Fahrleitungsmast;Schlosshalde
Tr;FM0425;;Fahrleitungsmast;Schlosshalde
Tr;FM0426;;Fahrleitungsmast;Schlosshalde
Tr;FM0427;;Fahrleitungsmast;Schlosshalde
Tr;FM0428;;Fahrleitungsmast;Schlosshalde
Tr;FM0429;;Fahrleitungsmast;Schlosshalde
Tr;FM0430;;Fahrleitungsmast;Schlosshalde
Tr;FM0431;;Fahrleitungsmast;Schlosshalde
Tr;FM0432;;Fahrleitungsmast;Schlosshalde
Tr;FM0433;;Fahrleitungsmast;Schlosshalde
Tr;FM0434;;Fahrleitungsmast;Schlosshalde
Tr;FM0435;;Fahrleitungsmast;Schlosshalde
Tr;FM0436;;Fahrleitungsmast;Schlosshalde
Tr;FM0437;;Fahrleitungsmast;Schlosshalde
Tr;FM0438;;Fahrleitungsmast;Schlosshalde
Tr;FM0439;;Fahrleitungsmast;Schlosshalde
Tr;FM0440;;Fahrleitungsmast;Schlosshalde
Tr;FM0441;;Fahrleitungsmast;Schlosshalde
Tr;FM0442;;Fahrleitungsmast;Schlosshalde
Tr;FM0443;;Fahrleitungsmast;Schlosshalde
Tr;FM0444;;Fahrleitungsmast;Schlosshalde
Tr;FM0445;;Fahrleitungsmast;Schlosshalde
Tr;FM0446;;Fahrleitungsmast;Schlosshalde
Tr;FM0447;;Fahrleitungsmast;Schlosshalde
Tr;FM0448;;Fahrleitungsmast;Schlosshalde
Tr;FM0449;;Fahrleitungsmast;Schlosshalde
Tr;FM0450;;Fahrleitungsmast;Schlosshalde
Tr;FM0451;;Fahrleitungsmast;Schlosshalde
Tr;FM0452;;Fahrleitungsmast;Schlosshalde
Tr;FM0453;;Fahrleitungsmast;Schlosshalde
Tr;FM0454;;Fahrleitungsmast;Schlosshalde
Tr;FM0455;;Fahrleitungsmast;Schlosshalde
Tr;FM0456;;Fahrleitungsmast;Schlosshalde
Tr;FM0457;;Fahrleitungsmast;Schlosshalde
Tr;FM0458;;Fahrleitungsmast;Schlosshalde
Tr;FM0459;;Fahrleitungsmast;Schlosshalde
Tr;FM0460;;Fahrleitungsmast;Schlosshalde
Tr;FM0461;;Fahrleitungsmast;Schlosshalde
Tr;FM0462;;Fahrleitungsmast;Schlosshalde
Tr;FM0463;;Fahrleitungsmast;Schlosshalde
Tr;FM0464;;Fahrleitungsmast;Schlosshalde
Tr;FM0465;;Fahrleitungsmast;Schlosshalde
Tr;FM0466;;Fahrleitungsmast;Schlosshalde
Tr;FM0467;;Fahrleitungsmast;Schlosshalde
Tr;FM0468;;Fahrleitungsmast;Schlosshalde
Tr;FM0469;;Fahrleitungsmast;Schlosshalde
Tr;FM0470;;Fahrleitungsmast;Schlosshalde
Tr;FM0471;;Fahrleitungsmast;Schlosshalde
Tr;FM0472;;Fahrleitungsmast;Schlosshalde
Tr;FM0473;;Fahrleitungsmast;Schlosshalde
Tr;FM0474;;Fahrleitungsmast;Schlosshalde
Tr;FM0475;;Fahrleitungsmast;Schlosshalde
Tr;FM0476;;Fahrleitungsmast;Schlosshalde
Tr;FM0477;;Fahrleitungsmast;Schlosshalde
Tr;FM0478;;Fahrleitungsmast;Schlosshalde
Tr;FM0479;;Fahrleitungsmast;Schlosshalde
Tr;FM0480;;Fahrleitungsmast;Schlosshalde
Tr;FM0481;;Fahrleitungsmast;Schlosshalde
Tr;FM0482;;Fahrleitungsmast;Schlosshalde
Tr;FM0483;;Fahrleitungsmast;Schlosshalde
Tr;FM0484;;Fahrleitungsmast;Schlosshalde
Tr;FM0485;;Fahrleitungsmast;Schlosshalde
Tr;FM0486;;Fahrleitungsmast;Schlosshalde
Tr;FM0487;;Fahrleitungsmast;Schlosshalde
Tr;FM0488;;Fahrleitungsmast;Schlosshalde
Tr;FM0489;;Fahrleitungsmast;Schlosshalde
Tr;FM0490;;Fahrleitungsmast;Schlosshalde
Tr;FM0491;;Fahrleitungsmast;Schlosshalde
Tr;FM0492;;Fahrleitungsmast;Schlosshalde
Tr;FM0493;;Fahrleitungsmast;Schlosshalde
Tr;FM0494;;Fahrleitungsmast;Schlosshalde
Tr;FM0495;;Fahrleitungsmast;Schlosshalde
Tr;FM0496;;Fahrleitungsmast;Schlosshalde
Tr;FM0497;;Fahrleitungsmast;Schlosshalde
Tr;FM0498;;Fahrleitungsmast;Schlosshalde
Tr;FM0499;;Fahrleitungsmast;Schlosshalde
Tr;FM04100;;Fahrleitungsmast;Schlosshalde
Tr;FM04101;;Fahrleitungsmast;Schlosshalde
Tr;FM04102;;Fahrleitungsmast;Schlosshalde
Tr;FM04103;;Fahrleitungsmast;Schlosshalde
Tr;FM04104;;Fahrleitungsmast;Schlosshalde
Tr;FM04105;;Fahrleitungsmast;Schlosshalde
Tr;FM0501;;Fahrleitungsmast;Fischermätteli
Tr;FM0502;;Fahrleitungsmast;Fischermätteli
Tr;FM0503;;Fahrleitungsmast;Fischermätteli
Tr;FM0504;;Fahrleitungsmast;Fischermätteli
Tr;FM0505;;Fahrleitungsmast;Fischermätteli
Tr;FM0506;;Fahrleitungsmast;Fischermätteli
Tr;FM0507;;Fahrleitungsmast;Fischermätteli
Tr;FM0508;;Fahrleitungsmast;Fischermätteli
Tr;FM0509;;Fahrleitungsmast;Fischermätteli
Tr;FM0510;;Fahrleitungsmast;Fischermätteli
Tr;FM0511;;Fahrleitungsmast;Fischermätteli
Tr;FM0512;;Fahrleitungsmast;Fischermätteli
Tr;FM0513;;Fahrleitungsmast;Fischermätteli
Tr;FM0514;;Fahrleitungsmast;Fischermätteli
Tr;FM0515;;Fahrleitungsmast;Fischermätteli
Tr;FM0516;;Fahrleitungsmast;Fischermätteli
Tr;FM0517;;Fahrleitungsmast;Fischermätteli
Tr;FM0518;;Fahrleitungsmast;Fischermätteli
Tr;FM0519;;Fahrleitungsmast;Fischermätteli
Tr;FM0520;;Fahrleitungsmast;Fischermätteli
Tr;FM0521;;Fahrleitungsmast;Fischermätteli
Tr;FM0522;;Fahrleitungsmast;Fischermätteli
Tr;FM0523;;Fahrleitungsmast;Fischermätteli
Tr;FM0524;;Fahrleitungsmast;Fischermätteli
Tr;FM0525;;Fahrleitungsmast;Fischermätteli
Tr;FM0526;;Fahrleitungsmast;Fischermätteli
Tr;FM0527;;Fahrleitungsmast;Fischermätteli
Tr;FM0528;;Fahrleitungsmast;Fischermätteli
Tr;FM0529;;Fahrleitungsmast;Fischermätteli
Tr;FM0530;;Fahrleitungsmast;Fischermätteli
Tr;FM0531;;Fahrleitungsmast;Fischermätteli
Tr;FM0532;;Fahrleitungsmast;Fischermätteli
Tr;FM0533;;Fahrleitungsmast;Fischermätteli
Tr;FM0601;;Fahrleitungsmast;Effingerstrasse
Tr;FM0602;;Fahrleitungsmast;Effingerstrasse
Tr;FM0603;;Fahrleitungsmast;Effingerstrasse
Tr;FM0604;;Fahrleitungsmast;Effingerstrasse
Tr;FM0605;;Fahrleitungsmast;Effingerstrasse
Tr;FM0606;;Fahrleitungsmast;Effingerstrasse
Tr;FM0607;;Fahrleitungsmast;Effingerstrasse
Tr;FM0608;;Fahrleitungsmast;Effingerstrasse
Tr;FM0609;;Fahrleitungsmast;Effingerstrasse
Tr;FM0610;;Fahrleitungsmast;Effingerstrasse
Tr;FM0611;;Fahrleitungsmast;Effingerstrasse
Tr;FM0612;;Fahrleitungsmast;Effingerstrasse
Tr;FM0613;;Fahrleitungsmast;Effingerstrasse
Tr;FM0614;;Fahrleitungsmast;Effingerstrasse
Tr;FM0615;;Fahrleitungsmast;Effingerstrasse
